id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,130,douglas,dougla,NOUN,NNS,709.0,133.0,compound,service,service,1,Object
doc1,1,131,county,county,NOUN,NN,717.0,133.0,compound,service,service,1,Object
doc1,1,132,extension,extension,NOUN,NN,724.0,133.0,compound,service,service,1,Object
doc1,1,133,service,service,NOUN,NN,734.0,127.0,nmod,representative,representative,1,Object
doc1,1,134,;,;,.,:,741.0,127.0,punct,representative,representative,1,
doc1,1,135,j,j,NOUN,NN,743.0,137.0,compound,city,city,1,
doc1,1,136,-RRB-,-rrb-,.,-RRB-,744.0,137.0,punct,city,city,1,
doc1,1,137,city,city,NOUN,NN,746.0,153.0,dep,city,city,1,Object
doc1,1,138,appointed,appoint,VERB,VBN,751.0,137.0,acl,city,city,1,Object
doc1,1,139,:,:,.,:,760.0,137.0,punct,city,city,1,
doc1,1,140,one,one,NUM,CD,762.0,141.0,nummod,representative,representative,1,Object
doc1,1,141,representative,representative,NOUN,NN,766.0,137.0,dep,city,city,1,Object
doc1,1,142,of,of,ADP,IN,781.0,144.0,case,city,city,1,Object
doc1,1,143,the,the,DET,DT,784.0,144.0,det,city,city,1,Object
doc1,1,144,city,city,NOUN,NN,788.0,141.0,nmod,representative,representative,1,Object
doc1,1,145,of,of,ADP,IN,793.0,149.0,case,board,board,1,Object
doc1,1,146,lawrence,lawrence,NOUN,NN,796.0,149.0,compound,board,board,1,Object
doc1,1,147,sustainability,sustainability,NOUN,NN,805.0,149.0,compound,board,board,1,Object
doc1,1,148,advisory,advisory,ADJ,JJ,820.0,149.0,amod,board,board,1,Object
doc1,1,149,board,board,NOUN,NN,829.0,144.0,nmod,city,city,1,Object
doc1,1,150,;,;,.,:,834.0,137.0,punct,city,city,1,
doc1,1,151,k,k,NOUN,NN,836.0,137.0,dep,city,city,1,
doc1,1,152,-RRB-,-rrb-,.,-RRB-,837.0,137.0,punct,city,city,1,
doc1,1,153,city,city,NOUN,NN,839.0,127.0,dep,representative,representative,1,Object
doc1,1,154,appointed,appoint,VERB,VBN,844.0,153.0,acl,city,city,1,Object
doc1,1,155,:,:,.,:,853.0,127.0,punct,representative,representative,1,
doc1,1,156,one,one,NUM,CD,855.0,157.0,nummod,person,person,1,Object
doc1,1,157,person,person,NOUN,NN,859.0,127.0,dep,representative,representative,1,Object
doc1,1,158,working,work,VERB,VBG,866.0,157.0,acl,person,person,1,Object
doc1,1,159,in,in,ADP,IN,874.0,161.0,case,area,area,1,Object
doc1,1,160,the,the,DET,DT,877.0,161.0,det,area,area,1,Object
doc1,1,161,area,area,NOUN,NN,881.0,158.0,nmod,working,work,1,Object
doc1,1,162,of,of,ADP,IN,886.0,163.0,case,hunger,hunger,1,Object
doc1,1,163,hunger,hunger,NOUN,NN,889.0,161.0,nmod,area,area,1,Object
doc1,1,164,and,and,CONJ,CC,896.0,163.0,cc,hunger,hunger,1,Object
doc1,1,165,food,food,NOUN,NN,900.0,166.0,compound,insecurity,insecurity,1,Object
doc1,1,166,insecurity,insecurity,NOUN,NN,905.0,161.0,nmod,area,area,1,Object
doc1,1,167,;,;,.,:,915.0,127.0,punct,representative,representative,1,
doc1,1,168,l,l,NOUN,NN,917.0,170.0,compound,county,county,1,
doc1,1,169,-RRB-,-rrb-,.,-RRB-,918.0,170.0,punct,county,county,1,
doc1,1,170,county,county,NOUN,NN,920.0,127.0,dep,representative,representative,1,Object
doc1,1,171,appointed,appoint,VERB,VBN,927.0,170.0,acl,county,county,1,Object
doc1,1,172,:,:,.,:,936.0,170.0,punct,county,county,1,
doc1,1,173,one,one,NUM,CD,938.0,174.0,nummod,person,person,1,Object
doc1,1,174,person,person,NOUN,NN,942.0,170.0,dep,county,county,1,Object
doc1,1,175,representing,represent,VERB,VBG,949.0,174.0,acl,person,person,1,Object
doc1,1,176,a,a,DET,DT,962.0,178.0,det,organization,organization,1,Object
doc1,1,177,non-governmental,non-governmental,ADJ,JJ,964.0,178.0,amod,organization,organization,1,Object
doc1,1,178,organization,organization,NOUN,NN,981.0,175.0,dobj,representing,represent,1,Object
doc1,1,179,working,work,VERB,VBG,994.0,178.0,acl,organization,organization,1,Object
doc1,1,180,in,in,ADP,IN,1002.0,182.0,case,area,area,1,Object
doc1,1,181,the,the,DET,DT,1005.0,182.0,det,area,area,1,Object
doc1,1,182,area,area,NOUN,NN,1009.0,179.0,nmod,working,work,1,Object
doc1,1,183,of,of,ADP,IN,1014.0,184.0,case,health,health,1,Object
doc1,1,184,health,health,NOUN,NN,1017.0,182.0,nmod,area,area,1,Object
doc1,1,185,",",",",.,",",1023.0,184.0,punct,health,health,1,
doc1,1,186,nutrition,nutrition,NOUN,NN,1025.0,182.0,nmod,area,area,1,Object
doc1,1,187,or,or,CONJ,CC,1035.0,184.0,cc,health,health,1,Object
doc1,1,188,medical,medical,ADJ,JJ,1038.0,189.0,amod,care,care,1,Object
doc1,1,189,care,care,NOUN,NN,1046.0,182.0,nmod,area,area,1,Object
doc1,1,190,;,;,.,:,1050.0,127.0,punct,representative,representative,1,
doc1,1,191,m,m,NOUN,NN,1052.0,193.0,compound,county,county,1,
doc1,1,192,-RRB-,-rrb-,.,-RRB-,1053.0,193.0,punct,county,county,1,
doc1,1,193,county,county,NOUN,NN,1055.0,127.0,dep,representative,representative,1,Object
doc1,1,194,appointed,appoint,VERB,VBN,1062.0,193.0,acl,county,county,1,Object
doc1,1,195,:,:,.,:,1071.0,193.0,punct,county,county,1,
doc1,1,196,one,one,NUM,CD,1073.0,197.0,nummod,person,person,1,Object
doc1,1,197,person,person,NOUN,NN,1077.0,193.0,dep,county,county,1,Object
doc1,1,198,representing,represent,VERB,VBG,1084.0,197.0,acl,person,person,1,Object
doc1,1,199,a,a,DET,DT,1097.0,201.0,det,organization,organization,1,Object
doc1,1,200,non-government,non-government,ADJ,JJ,1099.0,201.0,amod,organization,organization,1,Object
doc1,1,201,organization,organization,NOUN,NN,1114.0,198.0,dobj,representing,represent,1,Object
doc1,1,202,working,work,VERB,VBG,1127.0,201.0,acl,organization,organization,1,Object
doc1,1,203,in,in,ADP,IN,1135.0,205.0,case,area,area,1,Object
doc1,1,204,the,the,DET,DT,1138.0,205.0,det,area,area,1,Object
doc1,1,205,area,area,NOUN,NN,1142.0,202.0,nmod,working,work,1,Object
doc1,1,206,of,of,ADP,IN,1147.0,207.0,case,agriculture,agriculture,1,Object
doc1,1,207,agriculture,agriculture,NOUN,NN,1150.0,205.0,nmod,area,area,1,Object
doc1,1,208,or,or,CONJ,CC,1162.0,207.0,cc,agriculture,agriculture,1,Object
doc1,1,209,loca,loca,NOUN,NN,1165.0,211.0,compound,systems,system,1,Object
doc1,1,210,food,food,NOUN,NN,1170.0,211.0,compound,systems,system,1,Object
doc1,1,211,systems,system,NOUN,NNS,1175.0,205.0,nmod,area,area,1,Object
doc1,1,212,;,;,.,:,1182.0,127.0,punct,representative,representative,1,
doc1,1,213,n,n,NOUN,NN,1184.0,215.0,compound,city,city,1,
doc1,1,214,-RRB-,-rrb-,.,-RRB-,1185.0,215.0,punct,city,city,1,
doc1,1,215,city,city,NOUN,NN,1187.0,127.0,dep,representative,representative,1,Object
doc1,1,216,appointed,appoint,VERB,VBN,1192.0,215.0,acl,city,city,1,Object
doc1,1,217,:,:,.,:,1201.0,215.0,punct,city,city,1,
doc1,1,218,one,one,NUM,CD,1203.0,219.0,nummod,representative,representative,1,Object
doc1,1,219,representative,representative,NOUN,NN,1207.0,215.0,dep,city,city,1,Object
doc1,1,220,of,of,ADP,IN,1222.0,225.0,case,market,market,1,Object
doc1,1,221,an,a,DET,DT,1225.0,223.0,det,farmer,farmer,1,Object
doc1,1,222,established,established,ADJ,JJ,1228.0,223.0,amod,farmer,farmer,1,Object
doc1,1,223,farmer,farmer,NOUN,NN,1240.0,225.0,nmod,market,market,1,Object
doc1,1,224,'s,'s,PRT,POS,1246.0,223.0,case,farmer,farmer,1,
doc1,1,225,market,market,NOUN,NN,1249.0,219.0,nmod,representative,representative,1,Object
doc1,1,226,in,in,ADP,IN,1256.0,228.0,case,county,county,1,Object
doc1,1,227,douglas,dougla,NOUN,NNS,1259.0,228.0,compound,county,county,1,Object
doc1,1,228,county,county,NOUN,NN,1267.0,225.0,nmod,market,market,1,Object
doc1,1,229,;,;,.,:,1273.0,127.0,punct,representative,representative,1,
doc1,1,230,o,o,NOUN,NN,1275.0,232.0,compound,county,county,1,
doc1,1,231,-RRB-,-rrb-,.,-RRB-,1276.0,232.0,punct,county,county,1,
doc1,1,232,county,county,NOUN,NN,1278.0,127.0,dep,representative,representative,1,Object
doc1,1,233,appointed,appoint,VERB,VBN,1285.0,232.0,acl,county,county,1,Object
doc1,1,234,:,:,.,:,1294.0,232.0,punct,county,county,1,
doc1,1,235,one,one,NUM,CD,1296.0,236.0,nummod,representative,representative,1,Object
doc1,1,236,representative,representative,NOUN,NN,1300.0,232.0,dep,county,county,1,Object
doc1,1,237,of,of,ADP,IN,1315.0,240.0,case,chamber,chamber,1,Object
doc1,1,238,lawrence/douglas,lawrence/douglas,NOUN,NNS,1318.0,240.0,compound,chamber,chamber,1,Object
doc1,1,239,county,county,NOUN,NN,1335.0,240.0,compound,chamber,chamber,1,Object
doc1,1,240,chamber,chamber,NOUN,NN,1342.0,236.0,nmod,representative,representative,1,Object
doc1,1,241,of,of,ADP,IN,1350.0,242.0,case,commerce,commerce,1,Object
doc1,1,242,commerce,commerce,NOUN,NN,1353.0,240.0,nmod,chamber,chamber,1,Object
doc1,1,243,;,;,.,:,1361.0,127.0,punct,representative,representative,1,
doc1,1,244,p,p,NOUN,NN,1363.0,246.0,compound,county,county,1,
doc1,1,245,-RRB-,-rrb-,.,-RRB-,1364.0,246.0,punct,county,county,1,
doc1,1,246,county,county,NOUN,NN,1366.0,127.0,dep,representative,representative,1,Object
doc1,1,247,appointed,appoint,VERB,VBN,1373.0,246.0,acl,county,county,1,Object
doc1,1,248,:,:,.,:,1382.0,246.0,punct,county,county,1,
doc1,1,249,one,one,NUM,CD,1384.0,251.0,nummod,representative,representative,1,Object
doc1,1,250,youth,youth,NOUN,NN,1388.0,251.0,compound,representative,representative,1,Object
doc1,1,251,representative,representative,NOUN,NN,1394.0,246.0,dep,county,county,1,Object
doc1,1,252,-LRB-,-lrb-,.,-LRB-,1409.0,253.0,punct,age,age,1,
doc1,1,253,age,age,NOUN,NN,1410.0,251.0,appos,representative,representative,1,
doc1,1,254,18-30,18-30,NUM,CD,1414.0,253.0,nummod,age,age,1,
doc1,1,255,-RRB-,-rrb-,.,-RRB-,1419.0,253.0,punct,age,age,1,
doc1,1,256,with,with,ADP,IN,1421.0,258.0,case,interest,interest,1,Object
doc1,1,257,demonstrated,demonstrate,VERB,VBN,1426.0,258.0,amod,interest,interest,1,Object
doc1,1,258,interest,interest,NOUN,NN,1439.0,251.0,nmod,representative,representative,1,Object
doc1,1,259,in,in,ADP,IN,1448.0,262.0,case,issues,issue,1,Object
doc1,1,260,food,food,NOUN,NN,1451.0,262.0,compound,issues,issue,1,Object
doc1,1,261,system,system,NOUN,NN,1456.0,262.0,compound,issues,issue,1,Object
doc1,1,262,issues,issue,NOUN,NNS,1463.0,258.0,nmod,interest,interest,1,Object
doc1,1,263,;,;,.,:,1469.0,127.0,punct,representative,representative,1,
doc1,1,264,q,q,NOUN,NN,1471.0,266.0,compound,county,county,1,
doc1,1,265,-RRB-,-rrb-,.,-RRB-,1472.0,266.0,punct,county,county,1,
doc1,1,266,county,county,NOUN,NN,1474.0,127.0,dep,representative,representative,1,Object
doc1,1,267,appointed,appoint,VERB,VBN,1481.0,266.0,acl,county,county,1,Object
doc1,1,268,:,:,.,:,1490.0,266.0,punct,county,county,1,
doc1,1,269,one,one,NUM,CD,1492.0,270.0,nummod,person,person,1,Object
doc1,1,270,person,person,NOUN,NN,1496.0,266.0,dep,county,county,1,Object
doc1,1,271,representing,represent,VERB,VBG,1503.0,270.0,acl,person,person,1,Object
doc1,1,272,senior,senior,ADJ,JJ,1516.0,273.0,amod,food,food,1,Object
doc1,1,273,food,food,NOUN,NN,1523.0,271.0,dobj,representing,represent,1,Object
doc1,1,274,and,and,CONJ,CC,1528.0,273.0,cc,food,food,1,Object
doc1,1,275,nutritional,nutritional,ADJ,JJ,1532.0,276.0,amod,programs,program,1,Object
doc1,1,276,programs,program,NOUN,NNS,1544.0,271.0,dobj,representing,represent,1,Object
doc1,1,277,in,in,ADP,IN,1553.0,279.0,case,county,county,1,Object
doc1,1,278,douglas,dougla,NOUN,NNS,1556.0,279.0,compound,county,county,1,Object
doc1,1,279,county,county,NOUN,NN,1564.0,271.0,nmod,representing,represent,1,Object
doc1,1,280,.,.,.,.,1570.0,5.0,punct,members,member,1,
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,appointment,appointment,NOUN,NN,0.0,6.0,nsubj,strive,strive,1,
doc1,1,2,of,of,ADP,IN,12.0,4.0,case,producers,producer,1,
doc1,1,3,agricultural,agricultural,ADJ,JJ,15.0,4.0,amod,producers,producer,1,
doc1,1,4,producers,producer,NOUN,NNS,28.0,1.0,nmod,appointment,appointment,1,
doc1,1,5,should,should,VERB,MD,38.0,6.0,aux,strive,strive,1,Deontic
doc1,1,6,strive,strive,VERB,VB,45.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,7,for,for,ADP,IN,52.0,8.0,case,representation,representation,1,Condition
doc1,1,8,representation,representation,NOUN,NN,56.0,6.0,nmod,strive,strive,1,Condition
doc1,1,9,from,from,ADP,IN,71.0,12.0,case,kansas,kansa,1,Condition
doc1,1,10,both,both,CONJ,CC,76.0,12.0,cc,kansas,kansa,1,Condition
doc1,1,11,the,the,DET,DT,81.0,12.0,det,kansas,kansa,1,Condition
doc1,1,12,kansas,kansa,NOUN,NNS,85.0,8.0,nmod,representation,representation,1,Condition
doc1,1,13,and,and,CONJ,CC,92.0,12.0,cc,kansas,kansa,1,Condition
doc1,1,14,wakarusa,wakarusa,NOUN,NN,96.0,15.0,compound,watersheds,watershed,1,Condition
doc1,1,15,watersheds,watershed,NOUN,NNS,105.0,8.0,nmod,representation,representation,1,Condition
doc1,1,0,ROOT,ROOT,,,,,,,,3,
doc1,1,1,...,...,.,:,0.0,3.0,punct,include,include,3,
doc1,1,2,and,and,CONJ,CC,3.0,3.0,cc,include,include,3,
doc1,1,3,include,include,VERB,VBP,7.0,0.0,root,ROOT,ROOT,3,Aim
doc1,1,4,a,a,DET,DT,15.0,5.0,det,producer,producer,3,Object
doc1,1,5,producer,producer,NOUN,NN,17.0,3.0,dobj,include,include,3,Object
doc1,1,6,of,of,ADP,IN,26.0,8.0,case,protein,protein,3,Object
doc1,1,7,animal,animal,NOUN,NN,29.0,8.0,compound,protein,protein,3,Object
doc1,1,8,protein,protein,NOUN,NN,36.0,5.0,nmod,producer,producer,3,Object
doc1,1,9,",",",",.,",",43.0,8.0,punct,protein,protein,3,
doc1,1,10,a,a,DET,DT,45.0,11.0,det,producer,producer,3,Object
doc1,1,11,producer,producer,NOUN,NN,47.0,8.0,appos,protein,protein,3,Object
doc1,1,12,of,of,ADP,IN,56.0,14.0,case,crops,crop,3,Object
doc1,1,13,specialty,specialty,NOUN,NN,59.0,14.0,compound,crops,crop,3,Object
doc1,1,14,crops,crop,NOUN,NNS,69.0,11.0,nmod,producer,producer,3,Object
doc1,1,15,",",",",.,",",74.0,8.0,punct,protein,protein,3,
doc1,1,16,a,a,DET,DT,76.0,18.0,det,producer,producer,3,Object
doc1,1,17,commodity,commodity,NOUN,NN,78.0,18.0,compound,producer,producer,3,Object
doc1,1,18,producer,producer,NOUN,NN,88.0,8.0,appos,protein,protein,3,Object
doc1,1,19,",",",",.,",",96.0,3.0,punct,include,include,3,
doc1,1,20,and,and,CONJ,CC,98.0,3.0,cc,include,include,3,Object
doc1,1,21,at,at,ADP,IN,102.0,22.0,case,least,least,3,Object
doc1,1,22,least,least,ADJ,JJS,105.0,23.0,nmod,one,one,3,Object
doc1,1,23,one,one,NUM,CD,111.0,3.0,conj,include,include,3,Object
doc1,1,24,involved,involve,VERB,VBN,115.0,23.0,acl,one,one,3,Object
doc1,1,25,in,in,ADP,IN,124.0,27.0,case,marketing,marketing,3,Object
doc1,1,26,direct,direct,ADJ,JJ,127.0,27.0,amod,marketing,marketing,3,Object
doc1,1,27,marketing,marketing,NOUN,NN,134.0,24.0,nmod,involved,involve,3,Object
doc1,1,28,of,of,ADP,IN,144.0,29.0,case,products,product,3,Object
doc1,1,29,products,product,NOUN,NNS,147.0,27.0,nmod,marketing,marketing,3,Object
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,appointment,appointment,NOUN,NN,0.0,8.0,nsubj,strive,strive,1,Condition
doc1,1,2,of,of,ADP,IN,12.0,6.0,case,representatives,representative,1,Condition
doc1,1,3,retail,retail,ADJ,JJ,15.0,6.0,amod,representatives,representative,1,Condition
doc1,1,4,food,food,NOUN,NN,22.0,6.0,compound,representatives,representative,1,Condition
doc1,1,5,outlet,outlet,NOUN,NN,27.0,6.0,compound,representatives,representative,1,Condition
doc1,1,6,representatives,representative,NOUN,NNS,34.0,1.0,nmod,appointment,appointment,1,Condition
doc1,1,7,should,should,VERB,MD,50.0,8.0,aux,strive,strive,1,Deontic
doc1,1,8,strive,strive,VERB,VB,57.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,9,for,for,ADP,IN,64.0,12.0,case,representation,representation,1,
doc1,1,10,a,a,DET,DT,68.0,12.0,det,representation,representation,1,Object
doc1,1,11,balanced,balanced,ADJ,JJ,70.0,12.0,amod,representation,representation,1,Object
doc1,1,12,representation,representation,NOUN,NN,79.0,8.0,nmod,strive,strive,1,Object
doc1,1,13,from,from,ADP,IN,94.0,15.0,case,grocery,grocery,1,Object
doc1,1,14,retail,retail,ADJ,JJ,99.0,15.0,amod,grocery,grocery,1,Condition
doc1,1,15,grocery,grocery,NOUN,NN,106.0,12.0,nmod,representation,representation,1,Object
doc1,1,16,",",",",.,",",113.0,15.0,punct,grocery,grocery,1,
doc1,1,17,restaurant,restaurant,NOUN,NN,115.0,12.0,nmod,representation,representation,1,Object
doc1,1,18,",",",",.,",",125.0,15.0,punct,grocery,grocery,1,
doc1,1,19,and,and,CONJ,CC,127.0,15.0,cc,grocery,grocery,1,Object
doc1,1,20,emerging,emerge,VERB,VBG,131.0,22.0,amod,businesses,business,1,Object
doc1,1,21,food,food,NOUN,NN,140.0,22.0,compound,businesses,business,1,Object
doc1,1,22,businesses,business,NOUN,NNS,145.0,12.0,nmod,representation,representation,1,Object
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,term,term,NOUN,NN,0.0,2.0,compound,lengths,length,1,
doc1,1,2,lengths,length,NOUN,NNS,5.0,7.0,nsubjpass,governed,govern,1,
doc1,1,3,and,and,CONJ,CC,13.0,2.0,cc,lengths,length,1,
doc1,1,4,limits,limit,NOUN,NNS,17.0,2.0,conj,lengths,length,1,
doc1,1,5,shall,shall,VERB,MD,24.0,7.0,aux,governed,govern,1,
doc1,1,6,be,be,VERB,VB,30.0,7.0,auxpass,governed,govern,1,
doc1,1,7,governed,govern,VERB,VBN,33.0,0.0,root,ROOT,ROOT,1,
doc1,1,8,as,as,ADP,IN,42.0,9.0,mark,follows,follow,1,
doc1,1,9,follows,follow,VERB,VBZ,45.0,7.0,advcl,governed,govern,1,
doc1,1,10,:,:,.,:,52.0,9.0,punct,follows,follow,1,
doc1,1,11,members,member,NOUN,NNS,54.0,14.0,nsubjpass,appointed,appoint,1,Object
doc1,1,12,should,should,VERB,MD,62.0,14.0,aux,appointed,appoint,1,Deontic
doc1,1,13,be,be,VERB,VB,69.0,14.0,auxpass,appointed,appoint,1,Aim
doc1,1,14,appointed,appoint,VERB,VBN,72.0,9.0,parataxis,follows,follow,1,Aim
doc1,1,15,by,by,ADP,IN,82.0,19.0,case,commission,commission,1,
doc1,1,16,the,the,DET,DT,85.0,19.0,det,commission,commission,1,Attribute
doc1,1,17,lawrence,lawrence,NOUN,NN,89.0,19.0,compound,commission,commission,1,Attribute
doc1,1,18,city,city,NOUN,NN,98.0,19.0,compound,commission,commission,1,Attribute
doc1,1,19,commission,commission,NOUN,NN,103.0,14.0,nmod,appointed,appoint,1,Attribute
doc1,1,20,or,or,CONJ,CC,114.0,19.0,cc,commission,commission,1,Attribute
doc1,1,21,the,the,DET,DT,117.0,24.0,det,commission,commission,1,Attribute
doc1,1,22,douglas,dougla,NOUN,NNS,121.0,24.0,compound,commission,commission,1,Attribute
doc1,1,23,county,county,NOUN,NN,129.0,24.0,compound,commission,commission,1,Attribute
doc1,1,24,commission,commission,NOUN,NN,136.0,14.0,nmod,appointed,appoint,1,Attribute
doc1,1,25,for,for,ADP,IN,147.0,27.0,case,term,term,1,Condition
doc1,1,26,a,a,DET,DT,151.0,27.0,det,term,term,1,Condition
doc1,1,27,term,term,NOUN,NN,153.0,14.0,nmod,appointed,appoint,1,Condition
doc1,1,28,of,of,ADP,IN,158.0,30.0,case,years,year,1,Condition
doc1,1,29,three,three,NUM,CD,161.0,30.0,nummod,years,year,1,Condition
doc1,1,30,years,year,NOUN,NNS,167.0,27.0,nmod,term,term,1,Condition
doc1,1,0,ROOT,ROOT,,,,,,,,3,
doc1,1,1,terms,term,NOUN,NNS,0.0,5.0,nsubj,begin,begin,3,Object
doc1,1,2,of,of,ADP,IN,6.0,3.0,case,service,service,3,Object
doc1,1,3,service,service,NOUN,NN,9.0,1.0,nmod,terms,term,3,Object
doc1,1,4,will,will,VERB,MD,17.0,5.0,aux,begin,begin,3,Deontic
doc1,1,5,begin,begin,VERB,VB,22.0,0.0,root,ROOT,ROOT,3,Aim
doc1,1,6,at,at,ADP,IN,28.0,8.0,case,start,start,3,Condition
doc1,1,7,the,the,DET,DT,31.0,8.0,det,start,start,3,Condition
doc1,1,8,start,start,NOUN,NN,35.0,5.0,nmod,begin,begin,3,Condition
doc1,1,9,of,of,ADP,IN,41.0,12.0,case,meeting,meeting,3,Condition
doc1,1,10,the,the,DET,DT,44.0,12.0,det,meeting,meeting,3,Condition
doc1,1,11,first,first,ADJ,JJ,48.0,12.0,amod,meeting,meeting,3,Condition
doc1,1,12,meeting,meeting,NOUN,NN,54.0,8.0,nmod,start,start,3,Condition
doc1,1,13,of,of,ADP,IN,62.0,16.0,case,year,year,3,Condition
doc1,1,14,the,the,DET,DT,65.0,16.0,det,year,year,3,Condition
doc1,1,15,calendar,calendar,NOUN,NN,69.0,16.0,compound,year,year,3,Condition
doc1,1,16,year,year,NOUN,NN,78.0,12.0,nmod,meeting,meeting,3,Condition
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,in,in,ADP,IN,0.0,3.0,case,event,event,1,Condition
doc1,1,2,the,the,DET,DT,3.0,3.0,det,event,event,1,Condition
doc1,1,3,event,event,NOUN,NN,7.0,18.0,nmod,appoint,appoint,1,Condition
doc1,1,4,of,of,ADP,IN,13.0,8.0,case,inability,inability,1,Condition
doc1,1,5,a,a,DET,DT,16.0,6.0,det,member,member,1,Condition
doc1,1,6,member,member,NOUN,NN,18.0,8.0,nmod,inability,inability,1,Condition
doc1,1,7,'s,'s,PRT,POS,24.0,6.0,case,member,member,1,
doc1,1,8,inability,inability,NOUN,NN,27.0,3.0,nmod,event,event,1,Condition
doc1,1,9,to,to,PRT,TO,37.0,10.0,mark,serve,serve,1,Condition
doc1,1,10,serve,serve,VERB,VB,40.0,8.0,acl,inability,inability,1,Condition
doc1,1,11,or,or,CONJ,CC,46.0,10.0,cc,serve,serve,1,Condition
doc1,1,12,resignation,resignation,NOUN,NN,49.0,8.0,acl,inability,inability,1,Condition
doc1,1,13,",",",",.,",",60.0,18.0,punct,appoint,appoint,1,
doc1,1,14,the,the,DET,DT,62.0,16.0,det,body,body,1,
doc1,1,15,responsible,responsible,ADJ,JJ,66.0,16.0,amod,body,body,1,Attribute
doc1,1,16,body,body,NOUN,NN,78.0,18.0,nsubj,appoint,appoint,1,Attribute
doc1,1,17,shall,shall,VERB,MD,83.0,18.0,aux,appoint,appoint,1,Deontic
doc1,1,18,appoint,appoint,VERB,VB,89.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,19,another,another,DET,DT,97.0,20.0,det,person,person,1,Object
doc1,1,20,person,person,NOUN,NN,105.0,18.0,dobj,appoint,appoint,1,Object
doc1,1,21,to,to,PRT,TO,112.0,22.0,mark,serve,serve,1,Condition
doc1,1,22,serve,serve,VERB,VB,115.0,18.0,xcomp,appoint,appoint,1,Condition
doc1,1,23,for,for,ADP,IN,121.0,25.0,case,remainder,remainder,1,Condition
doc1,1,24,the,the,DET,DT,125.0,25.0,det,remainder,remainder,1,Condition
doc1,1,25,remainder,remainder,NOUN,NN,129.0,22.0,nmod,serve,serve,1,Condition
doc1,1,26,of,of,ADP,IN,139.0,29.0,case,term,term,1,Condition
doc1,1,27,the,the,DET,DT,142.0,29.0,det,term,term,1,Condition
doc1,1,28,unexpired,unexpired,ADJ,JJ,146.0,29.0,amod,term,term,1,Condition
doc1,1,29,term,term,NOUN,NN,156.0,25.0,nmod,remainder,remainder,1,Condition
doc1,1,30,so,so,ADP,IN,161.0,31.0,mark,created,create,1,Condition
doc1,1,31,created,create,VERB,VBN,164.0,22.0,advcl,serve,serve,1,Condition
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,no,no,DET,DT,0.0,2.0,neg,member,member,1,
doc1,1,2,member,member,NOUN,NN,3.0,4.0,nsubj,serve,serve,1,Attribute
doc1,1,3,shall,shall,VERB,MD,10.0,4.0,aux,serve,serve,1,Deontic
doc1,1,4,serve,serve,VERB,VB,16.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,5,more,more,ADJ,JJR,22.0,7.0,advmod,two,two,1,Condition
doc1,1,6,than,than,ADP,IN,27.0,5.0,mwe,more,more,1,Condition
doc1,1,7,two,two,NUM,CD,32.0,9.0,nummod,terms,term,1,Condition
doc1,1,8,consecutive,consecutive,ADJ,JJ,36.0,9.0,amod,terms,term,1,Condition
doc1,1,9,terms,term,NOUN,NNS,48.0,4.0,dobj,serve,serve,1,Condition
doc1,1,10,as,as,ADP,IN,54.0,12.0,case,member,member,1,Condition
doc1,1,11,a,a,DET,DT,57.0,12.0,det,member,member,1,Condition
doc1,1,12,member,member,NOUN,NN,59.0,4.0,nmod,serve,serve,1,Condition
doc1,1,13,",",",",.,",",65.0,4.0,punct,serve,serve,1,
doc1,1,14,except,except,ADP,IN,67.0,15.0,case,that,that,1,Condition
doc1,1,15,that,that,DET,DT,74.0,25.0,nmod,filled,fill,1,
doc1,1,16,:,:,.,:,78.0,25.0,punct,filled,fill,1,
doc1,1,17,a,a,DET,DT,80.0,22.0,det,terms,term,1,Condition
doc1,1,18,-RRB-,-rrb-,.,-RRB-,81.0,19.0,punct,vacant,vacant,1,
doc1,1,19,vacant,vacant,ADJ,JJ,83.0,22.0,amod,terms,term,1,Condition
doc1,1,20,",",",",.,",",89.0,19.0,punct,vacant,vacant,1,
doc1,1,21,unexpired,unexpired,ADJ,JJ,91.0,19.0,dep,vacant,vacant,1,Condition
doc1,1,22,terms,term,NOUN,NNS,101.0,25.0,nsubjpass,filled,fill,1,Condition
doc1,1,23,may,may,VERB,MD,107.0,25.0,aux,filled,fill,1,Condition
doc1,1,24,be,be,VERB,VB,111.0,25.0,auxpass,filled,fill,1,Condition
doc1,1,25,filled,fill,VERB,VBN,114.0,4.0,conj,serve,serve,1,Condition
doc1,1,26,by,by,ADP,IN,121.0,27.0,case,appointment,appointment,1,Condition
doc1,1,27,appointment,appointment,NOUN,NN,124.0,25.0,nmod,filled,fill,1,Condition
doc1,1,28,of,of,ADP,IN,136.0,29.0,mark,standing,stand,1,Condition
